county_fips,incidentId,declaration_count,declaration_numbers
27155,2010031602,2,"1900, 3310"
27155,2020030901,2,"3453, 4531"
27157,2020030901,2,"3453, 4531"
27159,2020030901,2,"3453, 4531"
27161,2020030901,2,"3453, 4531"
27163,2020030901,2,"3453, 4531"
27165,2020030901,2,"3453, 4531"
27167,2010031602,2,"1900, 3310"
27167,2020030901,2,"3453, 4531"
27169,2020030901,2,"3453, 4531"
27171,2020030901,2,"3453, 4531"
27173,2010031602,2,"1900, 3310"
27173,2020030901,3,"3453, 3503, 4531"
28001,2011050401,2,"1983, 3320"
28001,2020030901,2,"3474, 4528"
28001,2021082601,2,"3569, 4626"
28001,2026012101,2,"3640, 4899"
28003,2020030901,2,"3474, 4528"
28003,2021082601,2,"3569, 4626"
28003,2026012101,2,"3640, 4899"
28005,2012082201,2,"3348, 4081"
28005,2020030901,2,"3474, 4528"
28005,2021082601,2,"3569, 4626"
28005,2026012101,2,"3640, 4899"
28007,2012082201,2,"3348, 4081"
28007,2020030901,2,"3474, 4528"
28007,2021082601,2,"3569, 4626"
28007,2026012101,2,"3640, 4899"
28009,2020030901,2,"3474, 4528"
28009,2021082601,2,"3569, 4626"
28009,2026012101,2,"3640, 4899"
28011,2011050401,2,"1983, 3320"
28011,2020030901,2,"3474, 4528"
28011,2021082601,2,"3569, 4626"
28011,2026012101,2,"3640, 4899"
28013,2020030901,2,"3474, 4528"
28013,2021082601,2,"3569, 4626"
28013,2026012101,2,"3640, 4899"
28015,2012082201,2,"3348, 4081"
28015,2020030901,2,"3474, 4528"
28015,2021082601,2,"3569, 4626"
28015,2026012101,2,"3640, 4899"
28017,2020030901,2,"3474, 4528"
28017,2021082601,2,"3569, 4626"
28017,2026012101,2,"3640, 4899"
28019,2020030901,2,"3474, 4528"
28019,2021082601,2,"3569, 4626"
28019,2026012101,2,"3640, 4899"
28021,2011050401,2,"1983, 3320"
28021,2020030901,2,"3474, 4528"
28021,2021082601,2,"3569, 4626"
28021,2026012101,2,"3640, 4899"
28023,2012082201,2,"3348, 4081"
28023,2020030901,2,"3474, 4528"
28023,2021082601,2,"3569, 4626"
28023,2026012101,2,"3640, 4899"
28025,2020030901,2,"3474, 4528"
28025,2021082601,2,"3569, 4626"
28025,2026012101,2,"3640, 4899"
28027,2011050401,2,"1983, 3320"
28027,2020030901,2,"3474, 4528"
28027,2021082601,2,"3569, 4626"
28027,2026012101,2,"3640, 4899"
28029,2012082201,2,"3348, 4081"
28029,2020030901,2,"3474, 4528"
28029,2021082601,2,"3569, 4626"
28029,2026012101,2,"3640, 4899"
28031,2012082201,2,"3348, 4081"
28031,2020030901,2,"3474, 4528"
28031,2021082601,2,"3569, 4626"
28031,2026012101,2,"3640, 4899"
28033,2011050401,2,"1983, 3320"
28033,2020030901,2,"3474, 4528"
28033,2021082601,2,"3569, 4626"
28033,2026012101,2,"3640, 4899"
28035,2012082201,2,"3348, 4081"
28035,2020030901,2,"3474, 4528"
28035,2021082601,2,"3569, 4626"
28035,2026012101,2,"3640, 4899"
28037,2020030901,2,"3474, 4528"
28037,2021082601,2,"3569, 4626"
28037,2026012101,2,"3640, 4899"
28039,2012082201,2,"3348, 4081"
28039,2017100401,2,"3393, 4350"
28039,2020030901,2,"3474, 4528"
28039,2020102601,2,"3550, 4576"
28039,2021082601,2,"3569, 4626"
28039,2026012101,2,"3640, 4899"
28041,2012082201,2,"3348, 4081"
28041,2020030901,2,"3474, 4528"
28041,2020102601,2,"3550, 4576"
28041,2021082601,2,"3569, 4626"
28041,2026012101,2,"3640, 4899"
28043,2012082201,2,"3348, 4081"
28043,2020030901,2,"3474, 4528"
28043,2021082601,2,"3569, 4626"
28043,2026012101,2,"3640, 4899"
28045,2012082201,2,"3348, 4081"
28045,2017100401,2,"3393, 4350"
28045,2020030901,2,"3474, 4528"
28045,2020102601,2,"3550, 4576"
28045,2021082601,2,"3569, 4626"
28045,2026012101,2,"3640, 4899"
28047,2012082201,2,"3348, 4081"
28047,2017100401,2,"3393, 4350"
28047,2020030901,2,"3474, 4528"
28047,2020102601,2,"3550, 4576"
28047,2021082601,2,"3569, 4626"
28047,2026012101,2,"3640, 4899"
28049,2012082201,2,"3348, 4081"
28049,2020030901,2,"3474, 4528"
28049,2021082601,2,"3569, 4626"
28049,2026012101,2,"3640, 4899"
28051,2012082201,2,"3348, 4081"
28051,2020030901,2,"3474, 4528"
28051,2021082601,2,"3569, 4626"
28051,2026012101,2,"3640, 4899"
28053,2011050401,2,"1983, 3320"
28053,2020030901,2,"3474, 4528"
28053,2021082601,2,"3569, 4626"
28053,2026012101,2,"3640, 4899"
28055,2011050401,2,"1983, 3320"
28055,2020030901,2,"3474, 4528"
28055,2021082601,2,"3569, 4626"
28055,2026012101,2,"3640, 4899"
28057,2020030901,2,"3474, 4528"
28057,2021082601,2,"3569, 4626"
28057,2026012101,2,"3640, 4899"
28059,2012082201,2,"3348, 4081"
28059,2017100401,2,"3393, 4350"
28059,2020030901,2,"3474, 4528"
28059,2020102601,2,"3550, 4576"
28059,2021082601,2,"3569, 4626"
28059,2026012101,2,"3640, 4899"
28061,2012082201,2,"3348, 4081"
28061,2020030901,2,"3474, 4528"
28061,2021082601,2,"3569, 4626"
28061,2026012101,2,"3640, 4899"
28063,2011050401,2,"1983, 3320"
28063,2020030901,2,"3474, 4528"
28063,2021082601,2,"3569, 4626"
28063,2026012101,2,"3640, 4899"
28065,2012082201,2,"3348, 4081"
28065,2020030901,2,"3474, 4528"
28065,2021082601,2,"3569, 4626"
28065,2026012101,2,"3640, 4899"
28067,2012082201,2,"3348, 4081"
28067,2020030901,2,"3474, 4528"
28067,2021082601,2,"3569, 4626"
28067,2026012101,2,"3640, 4899"
28069,2020030901,2,"3474, 4528"
28069,2021082601,2,"3569, 4626"
28069,2026012101,2,"3640, 4899"
28071,2020030901,2,"3474, 4528"
28071,2021082601,2,"3569, 4626"
28071,2026012101,2,"3640, 4899"
28073,2012082201,2,"3348, 4081"
28073,2020030901,2,"3474, 4528"
28073,2021082601,2,"3569, 4626"
28073,2026012101,2,"3640, 4899"
28075,2012082201,2,"3348, 4081"
28075,2020030901,2,"3474, 4528"
28075,2021082601,2,"3569, 4626"
28075,2026012101,2,"3640, 4899"
28077,2012082201,2,"3348, 4081"
28077,2020030901,2,"3474, 4528"
28077,2021082601,2,"3569, 4626"
28077,2026012101,2,"3640, 4899"
28079,2020030901,2,"3474, 4528"
28079,2021082601,2,"3569, 4626"
28079,2026012101,2,"3640, 4899"
28081,2020030901,2,"3474, 4528"
28081,2021082601,2,"3569, 4626"
28081,2026012101,2,"3640, 4899"
28083,2020030901,2,"3474, 4528"
28083,2021082601,2,"3569, 4626"
28083,2026012101,2,"3640, 4899"
28085,2012082201,2,"3348, 4081"
28085,2020030901,2,"3474, 4528"
28085,2021082601,2,"3569, 4626"
28085,2026012101,2,"3640, 4899"
28087,2020030901,2,"3474, 4528"
28087,2021082601,2,"3569, 4626"
28087,2026012101,2,"3640, 4899"
28089,2012082201,2,"3348, 4081"
28089,2020030901,2,"3474, 4528"
28089,2021082601,2,"3569, 4626"
28089,2026012101,2,"3640, 4899"
28091,2012082201,2,"3348, 4081"
28091,2020030901,2,"3474, 4528"
28091,2021082601,2,"3569, 4626"
28091,2026012101,2,"3640, 4899"
28093,2020030901,2,"3474, 4528"
28093,2021082601,2,"3569, 4626"
28093,2026012101,2,"3640, 4899"
28095,2020030901,2,"3474, 4528"
28095,2021082601,2,"3569, 4626"
28095,2026012101,2,"3640, 4899"
28097,2012082201,2,"3348, 4081"
28097,2020030901,2,"3474, 4528"
28097,2021082601,2,"3569, 4626"
28097,2026012101,2,"3640, 4899"
28099,2020030901,2,"3474, 4528"
28099,2021082601,2,"3569, 4626"
28099,2026012101,2,"3640, 4899"
28101,2020030901,2,"3474, 4528"
28101,2021082601,2,"3569, 4626"
28101,2026012101,2,"3640, 4899"
28103,2020030901,2,"3474, 4528"
28103,2021082601,2,"3569, 4626"
28103,2026012101,2,"3640, 4899"
28105,2020030901,2,"3474, 4528"
28105,2021082601,2,"3569, 4626"
28105,2026012101,2,"3640, 4899"
28107,2020030901,2,"3474, 4528"
28107,2021082601,2,"3569, 4626"
28107,2026012101,2,"3640, 4899"
28109,2012082201,2,"3348, 4081"
28109,2020030901,2,"3474, 4528"
28109,2021082601,2,"3569, 4626"
28109,2026012101,2,"3640, 4899"
28111,2012082201,2,"3348, 4081"
28111,2020030901,2,"3474, 4528"
28111,2020102601,2,"3550, 4576"
28111,2021082601,2,"3569, 4626"
28111,2026012101,2,"3640, 4899"
28113,2012082201,2,"3348, 4081"
28113,2020030901,2,"3474, 4528"
28113,2021082601,2,"3569, 4626"
28113,2026012101,2,"3640, 4899"
28115,2020030901,2,"3474, 4528"
28115,2021082601,2,"3569, 4626"
28115,2026012101,2,"3640, 4899"
28117,2020030901,2,"3474, 4528"
28117,2021082601,2,"3569, 4626"
28117,2026012101,2,"3640, 4899"
28119,2020030901,2,"3474, 4528"
28119,2021082601,2,"3569, 4626"
28119,2026012101,2,"3640, 4899"
28121,2012082201,2,"3348, 4081"
28121,2020030901,2,"3474, 4528"
28121,2021082601,2,"3569, 4626"
28121,2026012101,2,"3640, 4899"
28123,2020030901,2,"3474, 4528"
28123,2021082601,2,"3569, 4626"
28123,2026012101,2,"3640, 4899"
28125,2011050401,2,"1983, 3320"
28125,2020030901,2,"3474, 4528"
28125,2021082601,2,"3569, 4626"
28125,2026012101,2,"3640, 4899"
28127,2020030901,2,"3474, 4528"
28127,2021082601,2,"3569, 4626"
28127,2026012101,2,"3640, 4899"
28129,2020030901,2,"3474, 4528"
28129,2021082601,2,"3569, 4626"
28129,2026012101,2,"3640, 4899"
28131,2012082201,2,"3348, 4081"
28131,2017100401,2,"3393, 4350"
28131,2020030901,2,"3474, 4528"
28131,2020102601,2,"3550, 4576"
28131,2021082601,2,"3569, 4626"
28131,2026012101,2,"3640, 4899"
28133,2020030901,2,"3474, 4528"
28133,2021082601,2,"3569, 4626"
28133,2026012101,2,"3640, 4899"
28135,2020030901,2,"3474, 4528"
28135,2021082601,2,"3569, 4626"
28135,2026012101,2,"3640, 4899"
28137,2020030901,2,"3474, 4528"
28137,2021082601,2,"3569, 4626"
28137,2026012101,2,"3640, 4899"
28139,2020030901,2,"3474, 4528"
28139,2021082601,2,"3569, 4626"
28139,2026012101,2,"3640, 4899"
28141,2020030901,2,"3474, 4528"
28141,2021082601,2,"3569, 4626"
28141,2026012101,2,"3640, 4899"
28143,2011050401,2,"1983, 3320"
28143,2020030901,2,"3474, 4528"
28143,2021082601,2,"3569, 4626"
28143,2026012101,2,"3640, 4899"
28145,2020030901,2,"3474, 4528"
28145,2021082601,2,"3569, 4626"
28145,2026012101,2,"3640, 4899"
28147,2012082201,2,"3348, 4081"
28147,2020030901,2,"3474, 4528"
28147,2021082601,2,"3569, 4626"
28147,2026012101,2,"3640, 4899"
28149,2011050401,2,"1983, 3320"
28149,2020030901,2,"3474, 4528"
28149,2021082601,2,"3569, 4626"
28149,2026012101,2,"3640, 4899"
28151,2011050401,2,"1983, 3320"
28151,2020030901,2,"3474, 4528"
28151,2021082601,2,"3569, 4626"
28151,2026012101,2,"3640, 4899"
28153,2012082201,2,"3348, 4081"
28153,2020030901,2,"3474, 4528"
28153,2020102601,2,"3550, 4576"
28153,2021082601,2,"3569, 4626"
28153,2026012101,2,"3640, 4899"
28155,2020030901,2,"3474, 4528"
28155,2021082601,2,"3569, 4626"
28155,2026012101,2,"3640, 4899"
28157,2011050401,2,"1983, 3320"
28157,2012082201,2,"3348, 4081"
28157,2020030901,2,"3474, 4528"
28157,2021082601,2,"3569, 4626"
28157,2026012101,2,"3640, 4899"
28159,2020030901,2,"3474, 4528"
28159,2021082601,2,"3569, 4626"
28159,2026012101,2,"3640, 4899"
28161,2020030901,2,"3474, 4528"
28161,2021082601,2,"3569, 4626"
28161,2026012101,2,"3640, 4899"
28163,2011050401,2,"1983, 3320"
28163,2012082201,2,"3348, 4081"
28163,2020030901,2,"3474, 4528"
28163,2021082601,2,"3569, 4626"
28163,2026012101,2,"3640, 4899"
29001,2011012805,2,"1961, 3317"
29001,2020030901,2,"3482, 4490"
29003,2011012805,2,"1961, 3317"
29003,2011060703,2,"3325, 4012"
29003,2020030901,2,"3482, 4490"
29005,2011060703,2,"3325, 4012"
29005,2020030901,2,"3482, 4490"
29007,2011012805,2,"1961, 3317"
29007,2020030901,2,"3482, 4490"
29009,2015122901,2,"3374, 4250"
29009,2020030901,2,"3482, 4490"
29011,2011012805,2,"1961, 3317"
29011,2015122901,2,"3374, 4250"
29011,2020030901,2,"3482, 4490"
29013,2011012805,2,"1961, 3317"
29013,2020030901,2,"3482, 4490"
29015,2011012805,2,"1961, 3317"
29015,2020030901,2,"3482, 4490"
29017,2015122901,2,"3374, 4250"
29017,2020030901,2,"3482, 4490"
29019,2011012805,2,"1961, 3317"
29019,2020030901,2,"3482, 4490"
29021,2011012805,2,"1961, 3317"
29021,2011060703,2,"3325, 4012"
29021,2020030901,2,"3482, 4490"
29023,2020030901,2,"3482, 4490"
29025,2011012805,2,"1961, 3317"
29025,2020030901,2,"3482, 4490"
29027,2011012805,2,"1961, 3317"
29027,2020030901,2,"3482, 4490"
29029,2011012805,2,"1961, 3317"
29029,2015122901,2,"3374, 4250"
29029,2020030901,2,"3482, 4490"
29031,2015122901,2,"3374, 4250"
29031,2020030901,2,"3482, 4490"
29033,2011012805,2,"1961, 3317"
29033,2011060703,2,"3325, 4012"
29033,2020030901,2,"3482, 4490"
29035,2020030901,2,"3482, 4490"
29037,2011012805,2,"1961, 3317"
29037,2020030901,2,"3482, 4490"
29039,2011012805,2,"1961, 3317"
29039,2015122901,2,"3374, 4250"
29039,2020030901,2,"3482, 4490"
29041,2011012805,2,"1961, 3317"
29041,2020030901,2,"3482, 4490"
29043,2020030901,2,"3482, 4490"
29045,2011012805,2,"1961, 3317"
29045,2020030901,2,"3482, 4490"
29047,2020030901,2,"3482, 4490"
29049,2011012805,2,"1961, 3317"
29049,2020030901,2,"3482, 4490"
29051,2011012805,2,"1961, 3317"
29051,2015122901,2,"3374, 4250"
29051,2020030901,2,"3482, 4490"
29053,2011012805,2,"1961, 3317"
29053,2011060703,2,"3325, 4012"
29053,2020030901,2,"3482, 4490"
29055,2015122901,2,"3374, 4250"
29055,2020030901,2,"3482, 4490"
29057,2011012805,2,"1961, 3317"
29057,2020030901,2,"3482, 4490"
29059,2011012805,2,"1961, 3317"
29059,2015122901,2,"3374, 4250"
29059,2020030901,2,"3482, 4490"
29061,2020030901,2,"3482, 4490"
29063,2011012805,2,"1961, 3317"
29063,2020030901,2,"3482, 4490"
29065,2020030901,2,"3482, 4490"
29067,2015122901,2,"3374, 4250"
29067,2020030901,2,"3482, 4490"
29069,2015122901,2,"3374, 4250"
29069,2020030901,2,"3482, 4490"
29071,2015122901,2,"3374, 4250"
29071,2020030901,2,"3482, 4490"
29073,2015122901,2,"3374, 4250"
29073,2020030901,2,"3482, 4490"
29075,2020030901,2,"3482, 4490"
29077,2015122901,2,"3374, 4250"
29077,2020030901,2,"3482, 4490"
29079,2011012805,2,"1961, 3317"
29079,2020030901,2,"3482, 4490"
29081,2020030901,2,"3482, 4490"
29083,2011012805,2,"1961, 3317"
29083,2020030901,2,"3482, 4490"
29085,2011012805,2,"1961, 3317"
29085,2015122901,2,"3374, 4250"
29085,2020030901,2,"3482, 4490"
29087,2011060703,2,"3325, 4012"
29087,2020030901,2,"3482, 4490"
29089,2011012805,2,"1961, 3317"
29089,2011060703,2,"3325, 4012"
29089,2020030901,2,"3482, 4490"
29091,2015122901,2,"3374, 4250"
29091,2020030901,2,"3482, 4490"
29093,2015122901,2,"3374, 4250"
29093,2020030901,2,"3482, 4490"
29095,2020030901,2,"3482, 4490"
29097,2015122901,2,"3374, 4250"
29097,2020030901,2,"3482, 4490"
29099,2015122901,2,"3374, 4250"
29099,2020030901,2,"3482, 4490"
29101,2011012805,2,"1961, 3317"
29101,2020030901,2,"3482, 4490"
29103,2011012805,2,"1961, 3317"
29103,2020030901,2,"3482, 4490"
29105,2011012805,2,"1961, 3317"
29105,2015122901,2,"3374, 4250"
29105,2020030901,2,"3482, 4490"
29107,2011012805,2,"1961, 3317"
29107,2011060703,2,"3325, 4012"
29107,2020030901,2,"3482, 4490"
29109,2015122901,2,"3374, 4250"
29109,2020030901,2,"3482, 4490"
29111,2011012805,2,"1961, 3317"
29111,2020030901,2,"3482, 4490"
29113,2015122901,2,"3374, 4250"
29113,2020030901,2,"3482, 4490"
29115,2011012805,2,"1961, 3317"
29115,2020030901,2,"3482, 4490"
29117,2011012805,2,"1961, 3317"
29117,2020030901,2,"3482, 4490"
29119,2011012805,2,"1961, 3317"
29119,2015122901,2,"3374, 4250"
29119,2020030901,2,"3482, 4490"
29121,2011012805,2,"1961, 3317"
29121,2020030901,2,"3482, 4490"
29123,2011012805,2,"1961, 3317"
29123,2020030901,2,"3482, 4490"
29125,2011012805,2,"1961, 3317"
29125,2015122901,2,"3374, 4250"
29125,2020030901,2,"3482, 4490"
29127,2011012805,2,"1961, 3317"
29127,2020030901,2,"3482, 4490"
29129,2020030901,2,"3482, 4490"
29131,2011012805,2,"1961, 3317"
29131,2020030901,2,"3482, 4490"
29133,2015122901,2,"3374, 4250"
29133,2020030901,2,"3482, 4490"
29135,2011012805,2,"1961, 3317"
29135,2020030901,2,"3482, 4490"
29137,2011012805,2,"1961, 3317"
29137,2020030901,2,"3482, 4490"
29139,2011012805,2,"1961, 3317"
29139,2020030901,2,"3482, 4490"
29141,2011012805,2,"1961, 3317"
29141,2015122901,2,"3374, 4250"
29141,2020030901,2,"3482, 4490"
29143,2015122901,2,"3374, 4250"
29143,2020030901,2,"3482, 4490"
29145,2011012805,2,"1961, 3317"
29145,2015122901,2,"3374, 4250"
29145,2020030901,2,"3482, 4490"
29147,2020030901,2,"3482, 4490"
29149,2020030901,2,"3482, 4490"
29151,2011012805,2,"1961, 3317"
29151,2015122901,2,"3374, 4250"
29151,2020030901,2,"3482, 4490"
29153,2015122901,2,"3374, 4250"
29153,2020030901,2,"3482, 4490"
29155,2015122901,2,"3374, 4250"
29155,2020030901,2,"3482, 4490"
29157,2015122901,2,"3374, 4250"
29157,2020030901,2,"3482, 4490"
29159,2011012805,2,"1961, 3317"
29159,2020030901,2,"3482, 4490"
29161,2015122901,2,"3374, 4250"
29161,2020030901,2,"3482, 4490"
29163,2011012805,2,"1961, 3317"
29163,2020030901,2,"3482, 4490"
29165,2011012805,2,"1961, 3317"
29165,2011060703,2,"3325, 4012"
29165,2020030901,2,"3482, 4490"
29167,2011012805,2,"1961, 3317"
29167,2015122901,2,"3374, 4250"
29167,2020030901,2,"3482, 4490"
29169,2011012805,2,"1961, 3317"
29169,2015122901,2,"3374, 4250"
29169,2020030901,2,"3482, 4490"
29171,2011012805,2,"1961, 3317"
29171,2020030901,2,"3482, 4490"
29173,2011012805,2,"1961, 3317"
29173,2020030901,2,"3482, 4490"
29175,2011012805,2,"1961, 3317"
29175,2020030901,2,"3482, 4490"
29177,2011012805,2,"1961, 3317"
29177,2011060703,2,"3325, 4012"
29177,2020030901,2,"3482, 4490"
29179,2015122901,2,"3374, 4250"
29179,2020030901,2,"3482, 4490"
29181,2020030901,2,"3482, 4490"
29183,2015122901,2,"3374, 4250"
29183,2020030901,2,"3482, 4490"
29185,2011012805,2,"1961, 3317"
29185,2015122901,2,"3374, 4250"
29185,2020030901,2,"3482, 4490"
29186,2015122901,2,"3374, 4250"
29186,2020030901,2,"3482, 4490"
29187,2015122901,2,"3374, 4250"
29187,2020030901,2,"3482, 4490"
29189,2015122901,2,"3374, 4250"
29189,2020030901,2,"3482, 4490"
29195,2011012805,2,"1961, 3317"
29195,2011060703,2,"3325, 4012"
29195,2020030901,2,"3482, 4490"
29197,2011012805,2,"1961, 3317"
29197,2020030901,2,"3482, 4490"
29199,2011012805,2,"1961, 3317"
29199,2020030901,2,"3482, 4490"
29201,2015122901,2,"3374, 4250"
29201,2020030901,2,"3482, 4490"
29203,2015122901,2,"3374, 4250"
29203,2020030901,2,"3482, 4490"
29205,2011012805,2,"1961, 3317"
29205,2020030901,2,"3482, 4490"
29207,2015122901,2,"3374, 4250"
29207,2020030901,2,"3482, 4490"
29209,2015122901,2,"3374, 4250"
29209,2020030901,2,"3482, 4490"
29211,2011012805,2,"1961, 3317"
29211,2020030901,2,"3482, 4490"
29213,2015122901,2,"3374, 4250"
29213,2020030901,2,"3482, 4490"
29215,2015122901,2,"3374, 4250"
29215,2020030901,2,"3482, 4490"
29217,2011012805,2,"1961, 3317"
29217,2020030901,2,"3482, 4490"
29219,2020030901,2,"3482, 4490"
29221,2015122901,2,"3374, 4250"
29221,2020030901,2,"3482, 4490"
29223,2020030901,2,"3482, 4490"
29225,2015122901,2,"3374, 4250"
29225,2020030901,2,"3482, 4490"
29227,2011012805,2,"1961, 3317"
29227,2020030901,2,"3482, 4490"
29229,2015122901,2,"3374, 4250"
29229,2020030901,2,"3482, 4490"
29510,2015122901,2,"3374, 4250"
29510,2020030901,2,"3482, 4490"
30001,2020030901,2,"3476, 4508"
30003,2020030901,2,"3476, 4508"
30005,2020030901,4,"3476, 3477, 4508, 4509"
30007,2020030901,2,"3476, 4508"
30009,2020030901,2,"3476, 4508"
30011,2020030901,4,"3476, 3477, 4508, 4509"
30013,2020030901,2,"3476, 4508"
30015,2020030901,4,"3476, 3477, 4508, 4509"
30017,2020030901,2,"3476, 4508"
30019,2020030901,5,"3476, 3477, 3516, 4508, 4509"
30019,2025121901,2,"4902, 4914"
30021,2020030901,2,"3476, 4508"
30023,2020030901,2,"3476, 4508"
30025,2020030901,2,"3476, 4508"
30027,2020030901,2,"3476, 4508"
30029,2020030901,2,"3476, 4508"
30031,2020030901,2,"3476, 4508"
30033,2020030901,2,"3476, 4508"
30035,2020030901,2,"3476, 4508"
30037,2020030901,2,"3476, 4508"
30039,2020030901,2,"3476, 4508"
30041,2020030901,2,"3476, 4508"
30043,2020030901,2,"3476, 4508"
30045,2020030901,2,"3476, 4508"
30047,2020030901,2,"3476, 4508"
30049,2020030901,2,"3476, 4508"
30051,2020030901,2,"3476, 4508"
30053,2020030901,2,"3476, 4508"
30053,2025121602,2,"3630, 4901"
30055,2020030901,4,"3476, 3477, 4508, 4509"
30057,2020030901,2,"3476, 4508"
30059,2020030901,2,"3476, 4508"
30061,2020030901,2,"3476, 4508"
30063,2020030901,2,"3476, 4508"
30065,2020030901,2,"3476, 4508"
30067,2020030901,2,"3476, 4508"
30069,2020030901,2,"3476, 4508"
30071,2020030901,4,"3476, 3477, 4508, 4509"
30073,2020030901,2,"3476, 4508"
30075,2020030901,2,"3476, 4508"
30077,2020030901,2,"3476, 4508"
30079,2020030901,2,"3476, 4508"
30081,2020030901,2,"3476, 4508"
30083,2020030901,2,"3476, 4508"
30085,2020030901,5,"3476, 3477, 3516, 4508, 4509"
30085,2025121901,2,"4902, 4914"
30087,2020030901,2,"3476, 4508"
30089,2020030901,2,"3476, 4508"
30091,2020030901,5,"3476, 3477, 3516, 4508, 4509"
30091,2025121901,2,"4902, 4914"
30093,2020030901,2,"3476, 4508"
30095,2020030901,2,"3476, 4508"
30097,2020030901,2,"3476, 4508"
30099,2020030901,2,"3476, 4508"
30101,2020030901,2,"3476, 4508"
30103,2020030901,2,"3476, 4508"
30105,2020030901,5,"3476, 3477, 3516, 4508, 4509"
30105,2025121901,2,"4902, 4914"
30107,2020030901,2,"3476, 4508"
30109,2020030901,2,"3476, 4508"
30111,2020030901,2,"3476, 4508"
31001,2020030901,2,"3483, 4521"
31003,2020030901,2,"3483, 4521"
31005,2020030901,2,"3483, 4521"
31005,2026031701,2,"4920, 5623"
31007,2020030901,2,"3483, 4521"
31009,2020030901,2,"3483, 4521"
31011,2020030901,2,"3483, 4521"
31013,2020030901,2,"3483, 4521"
31015,2011051901,2,"3323, 4013"
31015,2020030901,2,"3483, 4521"
31017,2020030901,2,"3483, 4521"
31019,2020030901,2,"3483, 4521"
31021,2011051901,2,"3323, 4013"
31021,2020030901,6,"3480, 3483, 3489, 3493, 4483, 4521"
31023,2020030901,2,"3483, 4521"
31025,2011051901,2,"3323, 4013"
31025,2020030901,2,"3483, 4521"
31027,2020030901,2,"3483, 4521"
31029,2020030901,2,"3483, 4521"
31031,2020030901,2,"3483, 4521"
31033,2020030901,2,"3483, 4521"
31035,2020030901,2,"3483, 4521"
31037,2020030901,2,"3483, 4521"
31039,2020030901,5,"3480, 3483, 3493, 4483, 4521"
31041,2020030901,2,"3483, 4521"
31043,2011051901,2,"3323, 4013"
31043,2020030901,2,"3483, 4521"
31045,2020030901,2,"3483, 4521"
31047,2020030901,2,"3483, 4521"
31049,2020030901,2,"3483, 4521"
31051,2011051901,2,"3323, 4013"
31051,2020030901,3,"3483, 3489, 4521"
31053,2020030901,2,"3483, 4521"
31055,2011051901,2,"3323, 4013"
31055,2020030901,2,"3483, 4521"
31057,2020030901,2,"3483, 4521"
31059,2020030901,2,"3483, 4521"
31061,2020030901,2,"3483, 4521"
31063,2020030901,2,"3483, 4521"
31065,2020030901,2,"3483, 4521"
31067,2020030901,2,"3483, 4521"
31069,2011051901,2,"3323, 4013"
31069,2020030901,2,"3483, 4521"
31069,2026031701,2,"4920, 5623"
31071,2020030901,2,"3483, 4521"
31073,2020030901,2,"3483, 4521"
31075,2020030901,2,"3483, 4521"
31075,2026031701,2,"4920, 5623"
31077,2020030901,2,"3483, 4521"
31079,2020030901,2,"3483, 4521"
31081,2020030901,2,"3483, 4521"
31083,2020030901,2,"3483, 4521"
31085,2020030901,2,"3483, 4521"
31087,2020030901,2,"3483, 4521"
31089,2020030901,2,"3483, 4521"
31091,2020030901,2,"3483, 4521"
31093,2020030901,2,"3483, 4521"
31095,2020030901,2,"3483, 4521"
31097,2020030901,2,"3483, 4521"
31099,2020030901,2,"3483, 4521"
31101,2020030901,2,"3483, 4521"
31103,2020030901,2,"3483, 4521"
31105,2020030901,2,"3483, 4521"
31107,2011051901,2,"3323, 4013"
31107,2020030901,3,"3483, 3523, 4521"
31109,2020030901,2,"3483, 4521"
31111,2011051901,2,"3323, 4013"
31111,2020030901,2,"3483, 4521"
31111,2026031701,2,"4920, 5623"
31113,2020030901,2,"3483, 4521"
31115,2020030901,2,"3483, 4521"
31117,2020030901,2,"3483, 4521"
31119,2020030901,2,"3483, 4521"
31121,2020030901,2,"3483, 4521"
31123,2020030901,2,"3483, 4521"
31123,2026031701,2,"4920, 5623"
31125,2020030901,2,"3483, 4521"
31127,2011051901,2,"3323, 4013"
31127,2020030901,2,"3483, 4521"
31129,2020030901,2,"3483, 4521"
31131,2011051901,2,"3323, 4013"
31131,2020030901,2,"3483, 4521"
31133,2020030901,2,"3483, 4521"
31135,2020030901,2,"3483, 4521"
31137,2020030901,2,"3483, 4521"
31139,2020030901,2,"3483, 4521"
31141,2020030901,2,"3483, 4521"
31143,2020030901,2,"3483, 4521"
31145,2020030901,2,"3483, 4521"
31147,2011051901,2,"3323, 4013"
31147,2020030901,2,"3483, 4521"
31149,2020030901,2,"3483, 4521"
31151,2020030901,2,"3483, 4521"
31153,2011051901,2,"3323, 4013"
31153,2020030901,2,"3483, 4521"
31155,2020030901,2,"3483, 4521"
31157,2011051901,2,"3323, 4013"
31157,2020030901,2,"3483, 4521"
31159,2020030901,2,"3483, 4521"
31161,2020030901,2,"3483, 4521"
31163,2020030901,2,"3483, 4521"
31165,2020030901,2,"3483, 4521"
31167,2020030901,2,"3483, 4521"
31169,2020030901,2,"3483, 4521"
31171,2020030901,2,"3483, 4521"
31173,2011051901,2,"3323, 4013"
31173,2020030901,6,"3480, 3483, 3489, 3493, 4483, 4521"
31175,2020030901,2,"3483, 4521"
